typeID,groupID,typeName,marketGroupID,metaGroupID,metaLevel
4169,1090,Men's 'Commando' Pants (brown camo),1401,NULL,NULL
4170,1090,Men's 'Commando' Pants (green camo),1401,NULL,NULL
4171,1090,Men's 'Commando' Pants (red/black),1401,NULL,NULL
4172,1091,Men's 'Lockstep' Boots (true black),1400,NULL,NULL
4173,1091,Men's 'Lockstep' Boots (worn brown),1400,NULL,NULL
4174,1091,Men's 'Precision' Boots (brown),1400,NULL,NULL
4175,1091,Men's 'Precision' Boots (gray),1400,NULL,NULL
4176,1091,Men's 'Precision' Boots (tan),1400,NULL,NULL
4177,1091,Men's 'Trench' Boots (brown),1400,NULL,NULL
4178,1091,Men's 'Trench' Boots (gray),1400,NULL,NULL
4179,1091,Men's 'Trench' Boots (tan),1400,NULL,NULL
4180,1089,Men's 'Form' Shirt (black),1398,NULL,NULL
4181,1089,Men's 'Form' Shirt (blue),1398,NULL,NULL
4182,1089,Men's 'Form' Shirt (brown),1398,NULL,NULL
4183,1089,Men's 'Form' Shirt (dark blue),1398,NULL,NULL
4184,1089,Men's 'Form' Shirt (dark red),1398,NULL,NULL
4185,1089,Men's 'Form' Shirt (khaki),1398,NULL,NULL
4186,1089,Men's 'Form' Shirt (light gray),1398,NULL,NULL
4187,1089,Men's 'Form' Shirt (olive),1398,NULL,NULL
4188,1089,Men's 'Form' Shirt (dark camo),1398,NULL,NULL
4189,1089,Men's 'Form' Shirt (desert camo),1398,NULL,NULL
4190,1089,Men's 'Form' Shirt (white),1398,NULL,NULL
4191,1089,Men's 'Street' Shirt (black),1398,NULL,NULL
4192,1089,Men's 'Street' Shirt (blue),1398,NULL,NULL
4193,1089,Men's 'Street' Shirt (brown),1398,NULL,NULL
4194,1089,Men's 'Street' Shirt (gray),1398,NULL,NULL
4195,1089,Men's 'Street' Shirt (green),1398,NULL,NULL
4196,1089,Men's 'Street' Shirt (gray urban camo),1398,NULL,NULL
4197,1089,Men's 'Street' Shirt (brown camo),1398,NULL,NULL
4198,1089,Men's 'Street' Shirt (urban camo),1398,NULL,NULL
4199,1089,Men's 'Street' Shirt (green camo),1398,NULL,NULL
4200,1089,Men's 'Street' Shirt (white),1398,NULL,NULL
4201,1089,Women's 'Function' Shirt (black),1406,NULL,NULL
4202,1089,Women's 'Function' Shirt (blue),1406,NULL,NULL
4203,1089,Women's 'Function' Shirt (brown),1406,NULL,NULL
4204,1089,Women's 'Function' Shirt (cream),1406,NULL,NULL
4205,1089,Women's 'Function' Shirt (dark blue),1406,NULL,NULL
4206,1089,Women's 'Function' Shirt (dark red),1406,NULL,NULL
4207,1089,Women's 'Function' Shirt (gray),1406,NULL,NULL
4208,1089,Women's 'Function' Shirt (green),1406,NULL,NULL
4209,1089,Women's 'Function' Shirt (khaki),1406,NULL,NULL
4210,1089,Women's 'Function' Shirt (olive),1406,NULL,NULL
4211,1089,Women's 'Function' Shirt (orange),1406,NULL,NULL
4212,1089,Women's 'Function' Shirt (dark camo),1406,NULL,NULL
4213,1089,Women's 'Function' Shirt (desert camo),1406,NULL,NULL
4214,1089,Women's 'Function' Shirt (red),1406,NULL,NULL
4215,1089,Women's 'Function' Shirt (white),1406,NULL,NULL
4216,1089,Women's 'Avenue' Shirt (black),1406,NULL,NULL
4217,1089,Women's 'Avenue' Shirt (black leather),1406,NULL,NULL
4218,1089,Women's 'Avenue' Shirt (blue),1406,NULL,NULL
4219,1089,Women's 'Avenue' Shirt (brown),1406,NULL,NULL
4220,1089,Women's 'Avenue' Shirt (gray),1406,NULL,NULL
4221,1089,Women's 'Avenue' Shirt (green),1406,NULL,NULL
4222,1089,Women's 'Avenue' Shirt (orange),1406,NULL,NULL
4223,1089,Women's 'Avenue' Shirt (gray camo),1406,NULL,NULL
4224,1089,Women's 'Avenue' Shirt (orange camo),1406,NULL,NULL
4225,1089,Women's 'Avenue' Shirt (red patterned),1406,NULL,NULL
4226,1089,Women's 'Avenue' Shirt (camo),1406,NULL,NULL
4227,1089,Women's 'Avenue' Shirt (lined brown),1406,NULL,NULL
4228,1089,Women's 'Avenue' Shirt (purple mesh),1406,NULL,NULL
4229,1089,Women's 'Avenue' Shirt (black and dark red),1406,NULL,NULL
4230,1089,Women's 'Avenue' Shirt (pink camo),1406,NULL,NULL
4231,1089,Women's 'Avenue' Shirt (red),1406,NULL,NULL
4232,1089,Women's 'Avenue' Shirt (white),1406,NULL,NULL
4233,1088,Men's 'Esquire' Coat (black),1399,NULL,NULL
4234,1088,Men's 'Esquire' Coat (green/gold),1399,NULL,NULL
4235,1088,Men's 'Esquire' Coat (matte graphite),1399,NULL,NULL
4236,1088,Men's 'Esquire' Coat (matte gray),1399,NULL,NULL
4237,1088,Men's 'Esquire' Coat (matte green),1399,NULL,NULL
4238,1088,Men's 'Esquire' Coat (red/gold),1399,NULL,NULL
4239,1088,Men's 'Esquire' Coat (silver),1399,NULL,NULL
4240,1089,Men's 'Sterling' Dress Shirt (gold leather),1398,NULL,NULL
4241,1089,Men's 'Sterling' Dress Shirt (gray),1398,NULL,NULL
4242,1089,Men's 'Sterling' Dress Shirt (red/black leather),1398,NULL,NULL
4243,1089,Men's 'Sterling' Dress Shirt (white/blue),1398,NULL,NULL
4244,1088,Men's 'Field Marshal' Coat (green),1399,NULL,NULL
4245,1088,'Silvershore' Greatcoat,1399,NULL,NULL
4246,1136,Minmatar Fuel Block,1870,NULL,NULL
4247,1136,Amarr Fuel Block,1870,NULL,NULL
4248,899,Warp Disruption Field Generator II,1085,2,NULL
4249,132,Warp Disruption Field Generator II Blueprint,NULL,NULL,NULL
4250,650,Small Tractor Beam II,872,2,NULL
4251,723,Small Tractor Beam II Blueprint,NULL,NULL,NULL
4252,650,Capital Tractor Beam II,872,2,NULL
4253,723,Capital Tractor Beam II Blueprint,NULL,NULL,NULL
4254,339,Micro Auxiliary Power Core II,660,2,NULL
4255,352,Micro Auxiliary Power Core II Blueprint,NULL,NULL,NULL
4256,862,Bomb Launcher II,1014,2,NULL
4257,136,Bomb Launcher II Blueprint,NULL,NULL,NULL
4258,481,Core Probe Launcher II,712,2,NULL
4259,918,Core Probe Launcher II Blueprint,NULL,NULL,NULL
4260,481,Expanded Probe Launcher II,712,2,NULL
4261,918,Expanded Probe Launcher II Blueprint,NULL,NULL,NULL
4262,316,Armored Warfare Link - Damage Control II,1634,2,NULL
4263,532,Armored Warfare Link - Damage Control II Blueprint,NULL,NULL,NULL
4264,316,Armored Warfare Link - Passive Defense II,1634,2,NULL
4265,532,Armored Warfare Link - Passive Defense II Blueprint,NULL,NULL,NULL
4266,316,Armored Warfare Link - Rapid Repair II,1634,2,NULL
4267,532,Armored Warfare Link - Rapid Repair II Blueprint,NULL,NULL,NULL
4268,316,Information Warfare Link - Electronic Superiority II,1635,2,NULL
4269,532,Information Warfare Link - Electronic Superiority II Blueprint,NULL,NULL,NULL
4270,316,Information Warfare Link - Recon Operation II,1635,2,NULL
4271,532,Information Warfare Link - Recon Operation II Blueprint,NULL,NULL,NULL
4272,316,Information Warfare Link - Sensor Integrity II,1635,2,NULL
4273,532,Information Warfare Link - Sensor Integrity II Blueprint,NULL,NULL,NULL
4274,316,Mining Foreman Link - Harvester Capacitor Efficiency II,1638,2,NULL
4275,532,Mining Foreman Link - Harvester Capacitor Efficiency II Blueprint,NULL,NULL,NULL
4276,316,Mining Foreman Link - Laser Optimization II,1638,2,NULL
4277,532,Mining Foreman Link - Laser Optimization II Blueprint,NULL,NULL,NULL
4278,316,Mining Foreman Link - Mining Laser Field Enhancement II,1638,2,NULL
4279,532,Mining Foreman Link - Mining Laser Field Enhancement II Blueprint,NULL,NULL,NULL
4280,316,Siege Warfare Link - Active Shielding II,1636,2,NULL
4281,532,Siege Warfare Link - Active Shielding II Blueprint,NULL,NULL,NULL
4282,316,Siege Warfare Link - Shield Efficiency II,1636,2,NULL
4283,532,Siege Warfare Link - Shield Efficiency II Blueprint,NULL,NULL,NULL
4284,316,Siege Warfare Link - Shield Harmonizing II,1636,2,NULL
4285,532,Siege Warfare Link - Shield Harmonizing II Blueprint,NULL,NULL,NULL
4286,316,Skirmish Warfare Link - Evasive Maneuvers II,1637,2,NULL
4287,532,Skirmish Warfare Link - Evasive Maneuvers II Blueprint,NULL,NULL,NULL
4288,316,Skirmish Warfare Link - Interdiction Maneuvers II,1637,2,NULL
4289,532,Skirmish Warfare Link - Interdiction Maneuvers II Blueprint,NULL,NULL,NULL
4290,316,Skirmish Warfare Link - Rapid Deployment II,1637,2,NULL
4291,532,Skirmish Warfare Link - Rapid Deployment II Blueprint,NULL,NULL,NULL
4292,515,Siege Module II,801,2,NULL
4293,516,Siege Module II Blueprint,NULL,NULL,NULL
4294,515,Triage Module II,801,2,NULL
4295,516,Triage Module II Blueprint,NULL,NULL,NULL
4296,585,Medium Remote Hull Repairer II,1061,2,NULL
4298,870,Medium Remote Hull Repairer II Blueprint,NULL,NULL,NULL
4299,585,Small Remote Hull Repairer II,1060,2,NULL
4300,870,Small Remote Hull Repairer II Blueprint,NULL,NULL,NULL
4301,474,Outgrowth Rogue Drone Hive Pass Key,NULL,NULL,NULL
4302,1201,Oracle,470,NULL,NULL
4303,1141,Research Abstract: Project Tesseract,NULL,NULL,NULL
4304,1141,Research Abstract: Project Theseus,NULL,NULL,NULL
4305,489,Oracle Blueprint,589,NULL,NULL
4306,1201,Naga,471,NULL,NULL
4307,489,Naga Blueprint,590,NULL,NULL
4308,1201,Talos,472,NULL,NULL
4309,489,Talos Blueprint,591,NULL,NULL
4310,1201,Tornado,473,NULL,NULL
4311,489,Tornado Blueprint,592,NULL,NULL
4312,1136,Gallente Fuel Block,1870,NULL,NULL
4313,1137,Gallente Fuel Block Blueprint,1920,NULL,NULL
4314,1137,Caldari Fuel Block Blueprint,1920,NULL,NULL
4315,1137,Amarr Fuel Block Blueprint,1920,NULL,NULL
4316,1137,Minmatar Fuel Block Blueprint,1920,NULL,NULL
4318,1025,InterBus Customs Office,NULL,NULL,NULL
4319,226,Protest Monument,NULL,NULL,NULL
4320,1141,Research Abstract: Project Theta,NULL,NULL,NULL
4321,1141,Research Abstract: Project Blueprint,NULL,NULL,NULL
4322,1141,Research Abstract: Project Catapult,NULL,NULL,NULL
4323,1141,Research Abstract: Project Common Ground,NULL,NULL,NULL
4324,1141,Research Abstract: Project Huntress Green (1 of 3),NULL,NULL,NULL
4325,1141,Research Abstract: Project Algintal,NULL,NULL,NULL
4326,1141,Research Abstract: Project Enigma,NULL,NULL,NULL
4327,1141,Research Abstract: Project Trinity,NULL,NULL,NULL
4328,1141,Research Abstract: Project Infernal Spade,NULL,NULL,NULL
4329,1141,Research Abstract: Project Astrosurvey,NULL,NULL,NULL
4330,1141,Research Abstract: Project Omicron,NULL,NULL,NULL
4331,1141,Research Abstract: Project Omega,NULL,NULL,NULL
4332,1141,Research Abstract: Project Rho,NULL,NULL,NULL
4333,1141,Research Abstract: Project Slipstream,NULL,NULL,NULL
4334,1141,Arek'Jaalan: Site One Contributions Listing,NULL,NULL,NULL
4335,1141,Research Abstract: Project Compass,NULL,NULL,NULL
4336,1141,Research Abstract: Project Huntress Green (2 of 3),NULL,NULL,NULL
4337,1141,Research Abstract: Project Huntress Green (3 of 3),NULL,NULL,NULL
4338,1141,Arek'Jaalan: Mission Statement,NULL,NULL,NULL
4345,77,Gistum B-Type Adaptive Invulnerability Field,1696,6,NULL
4346,77,Gistum A-Type Adaptive Invulnerability Field,1696,6,NULL
4347,77,Pithum A-Type Adaptive Invulnerability Field,1696,6,NULL
4348,77,Pithum B-Type Adaptive Invulnerability Field,1696,6,NULL
4349,77,Pithum C-Type Adaptive Invulnerability Field,1696,6,NULL
4354,819,Sansha Tenebrus,NULL,NULL,NULL
4355,819,Dark Blood Keeper,NULL,NULL,NULL
4356,819,Shadow Serpentis Warden,NULL,NULL,NULL
4357,319,Amarr Drone Mine,NULL,NULL,NULL
4358,283,"Exotic Dancers, Male",23,NULL,NULL
4359,707,QA Jump Bridge,NULL,NULL,NULL
4360,353,QA ECCM,NULL,NULL,NULL
4361,365,QA Fuel Control Tower,NULL,NULL,NULL
4363,28,Miasmos Quafe Ultra Edition,1614,4,NULL
4364,108,Miasmos Quafe Ultra Edition Blueprint,NULL,NULL,NULL
4365,1089,Men's 'Quafe' T-shirt YC 114,1398,NULL,NULL
4366,1089,Women's 'Quafe' T-shirt YC 114,1406,NULL,NULL
4367,1089,Men's 'Sterling' Dress Shirt (white),1398,NULL,NULL
4368,1089,Women's 'Sterling' Dress Blouse (white),1406,NULL,NULL
4369,786,Small Targeting Amplifier I,NULL,NULL,NULL
4370,787,Small Targeting Amplifier I Blueprint,NULL,NULL,NULL
4371,353,QA Remote Armor Repair System - 5 Players,NULL,NULL,NULL
4372,353,QA Shield Transporter - 5 Players,NULL,NULL,NULL
4373,353,QA Damage Module,NULL,NULL,NULL
4374,353,QA Multiship Module - 10 Players,NULL,NULL,NULL
4375,353,QA Multiship Module - 20 Players,NULL,NULL,NULL
4376,353,QA Multiship Module - 40 Players,NULL,NULL,NULL
4377,353,QA Multiship Module - 5 Players,NULL,NULL,NULL
4380,353,QA Immunity Module,NULL,NULL,NULL
4383,1189,Large Micro Jump Drive,1650,NULL,NULL
4384,1191,Large Micro Jump Drive Blueprint,1697,NULL,NULL
4385,275,Micro Jump Drive Operation,374,NULL,NULL
4386,1149,Mobile Large Jump Disruptor I,405,NULL,NULL
4387,371,Mobile Large Jump Disruptor I Blueprint,NULL,NULL,NULL
4388,28,Miasmos Quafe Ultramarine Edition,1614,4,NULL
4389,108,Miasmos Quafe Ultramarine Edition Blueprint,NULL,NULL,NULL
4390,314,Pax Ammaria,NULL,NULL,NULL
4391,1156,Large Ancillary Shield Booster,611,NULL,NULL
4392,1157,Large Ancillary Shield Booster Blueprint,1552,NULL,NULL
4393,645,Drone Damage Amplifier I,938,NULL,NULL
4394,1152,Drone Damage Amplifier I Blueprint,939,NULL,NULL
4395,781,Medium Processor Overclocking Unit I,1223,NULL,NULL
4396,787,Medium Processor Overclocking Unit I Blueprint,1253,NULL,NULL
4397,781,Large Processor Overclocking Unit I,1224,NULL,NULL
4398,787,Large Processor Overclocking Unit I Blueprint,1254,NULL,NULL
4399,781,Medium Processor Overclocking Unit II,1223,2,NULL
4400,787,Medium Processor Overclocking Unit II Blueprint,NULL,NULL,NULL
4401,781,Large Processor Overclocking Unit II,1224,2,NULL
4402,787,Large Processor Overclocking Unit II Blueprint,NULL,NULL,NULL
4403,1150,Reactive Armor Hardener,1416,NULL,NULL
4404,1151,Reactive Armor Hardener Blueprint,NULL,NULL,NULL
4405,645,Drone Damage Amplifier II,938,2,NULL
4406,1152,Drone Damage Amplifier II Blueprint,NULL,NULL,NULL
4407,1153,Shield Booster Fuel Allocation Script,NULL,NULL,NULL
4408,912,Shield Booster Fuel Allocation Script Blueprint,NULL,NULL,NULL
4409,1154,Target Spectrum Breaker,1426,NULL,NULL
4410,1155,Target Spectrum Breaker Blueprint,NULL,NULL,NULL
4411,272,Target Breaker Amplification,367,NULL,NULL
4421,43,F-a10 Buffer Capacitor Regenerator,NULL,NULL,0
4423,43,Industrial Capacitor Recharger,NULL,NULL,0
4425,43,AGM Capacitor Charge Array,NULL,NULL,0
4427,43,Secondary Parallel Link-Capacitor,NULL,NULL,0
4431,43,F-b10 Nominal Capacitor Regenerator,NULL,NULL,3
4433,43,Barton Reactor Capacitor Recharger I,NULL,NULL,1
4435,43,Eutectic Compact Cap Recharger,665,1,4
4437,43,Fixed Parallel Link-Capacitor I,NULL,NULL,2
4471,71,5W Infectious Power System Malfunction,689,1,3
4473,71,Small Rudimentary Energy Destabilizer I,689,1,1
4475,71,Small Unstable Power Fluctuator I,689,1,4
4477,71,Small 'Gremlin' Power Core Disruptor I,689,1,2
4529,62,Small I-a Polarized Armor Regenerator,1049,1,1
4531,62,Small Inefficient Armor Repair Unit,1049,1,2
4533,62,Small 'Accommodation' Vestment Reconstructer I,1049,1,4
4535,62,Small Automated Carapace Restoration,1049,1,3
4569,62,Medium I-a Polarized Armor Regenerator,1050,1,1
4571,62,Medium Inefficient Armor Repair Unit,1050,1,2
4573,62,Medium 'Accommodation' Vestment Reconstructer I,1050,1,4
4575,62,Medium Automated Carapace Restoration,1050,1,3
4579,62,Medium Nano Armor Repair Unit I,NULL,NULL,4
4609,62,Large I-a Polarized Armor Regenerator,1051,1,1
4611,62,Large Inefficient Armor Repair Unit,1051,1,2
4613,62,Large 'Accommodation' Vestment Reconstructer I,1051,1,4
4615,62,Large Automated Carapace Restoration,1051,1,3
4621,62,Large 'Reprieve' Vestment Reconstructer I,NULL,NULL,5
4745,61,Micro F-4a Ld-Sulfate Capacitor Charge Unit,702,1,3
4747,61,Micro Ld-Acid Capacitor Battery I,702,1,1
4749,61,Micro Peroxide Capacitor Power Cell,702,1,4
4751,61,Micro Ohm Capacitor Reserve I,702,1,2
4785,61,Small F-4a Ld-Sulfate Capacitor Charge Unit,703,1,3
4787,61,Small Ld-Acid Capacitor Battery I,703,1,1
4789,61,Small Peroxide Capacitor Power Cell,703,1,4
4791,61,Small Ohm Capacitor Reserve I,703,1,2
4829,76,Medium F-RX Prototype Capacitor Boost,700,1,3
4831,76,Medium Brief Capacitor Overcharge I,700,1,1
4833,76,Medium Electrochemical Capacitor Booster I,700,1,4
4835,76,Medium Tapered Capacitor Infusion I,700,1,2
4869,61,Large F-4a Ld-Sulfate Capacitor Charge Unit,705,1,3
4871,61,Large Ld-Acid Capacitor Battery I,705,1,1
4873,61,Large Peroxide Capacitor Power Cell,705,1,4
4875,61,Large Ohm Capacitor Reserve I,705,1,2
4909,61,X-Large F-4a Ld-Sulfate Capacitor Charge Unit,NULL,1,3
4911,61,X-Large Ld-Acid Capacitor Battery I,NULL,1,1
4913,61,X-Large Peroxide Capacitor Power Cell,NULL,1,4
4915,61,X-Large Ohm Capacitor Reserve I,NULL,1,2
4955,76,Micro F-RX Prototype Capacitor Boost,698,1,3
4957,76,Micro Brief Capacitor Overcharge I,698,1,1
4959,76,Micro Electrochemical Capacitor Booster I,698,1,4
4961,76,Micro Tapered Capacitor Infusion I,698,1,2
5007,76,Small F-RX Prototype Capacitor Boost,699,1,3
5009,76,Small Brief Capacitor Overcharge I,699,1,1
5011,76,Small Electrochemical Capacitor Booster I,699,1,4
5013,76,Small Tapered Capacitor Infusion I,699,1,2
5017,76,Small Perishable Capacitor Overcharge II,NULL,NULL,6
5047,76,Heavy F-RX Prototype Capacitor Boost,701,1,3
5049,76,Heavy Brief Capacitor Overcharge I,701,1,1
5051,76,Heavy Electrochemical Capacitor Booster I,701,1,4
5053,76,Heavy Tapered Capacitor Infusion I,701,1,2
5087,67,Small Partial E95a Remote Capacitor Transmitter,695,1,3
5089,67,Small Murky Remote Capacitor Transmitter,695,1,2
5091,67,Small 'Regard' Remote Capacitor Transmitter,695,1,4
5093,67,Small Asymmetric Remote Capacitor Transmitter,695,1,1
5135,68,E5 Prototype Energy Vampire,692,1,3
5137,68,Small 'Knave' Energy Drain,692,1,2
5139,68,Small Diminishing Power System Drain I,692,1,4
5141,68,Small 'Ghoul' Energy Siphon I,692,1,1
5175,53,Gatling Modal Laser I,570,1,2
5177,53,Gatling Afocal Maser I,570,1,1
5179,53,Gatling Modulated Energy Beam I,570,1,4
5181,53,Gatling Anode Particle Stream I,570,1,3
5215,53,Dual Modal Pulse Laser I,570,1,2
5217,53,Dual Afocal Pulse Maser I,570,1,1
5219,53,Dual Modulated Pulse Energy Beam I,570,1,4
5221,53,Dual Anode Pulse Particle Stream I,570,1,3
5231,54,EP-R Argon Ion Basic Excavation Pulse,NULL,NULL,0
5233,54,Single Diode Basic Mining Laser,1039,3,0
5235,54,Xenon Basic Drilling Beam,NULL,NULL,0
5237,54,Rubin Basic Particle Bore Stream,NULL,NULL,0
5239,54,EP-S Gaussian Scoped Mining Laser,1039,1,1
5241,54,Dual Diode Mining Laser I,NULL,NULL,2
5243,54,XeCl Drilling Beam I,NULL,NULL,3
5245,54,Particle Bore Compact Mining Laser,1039,1,4
5279,290,F-23 Reciprocal Remote Sensor Booster,673,1,4
5280,290,Connected Remote Sensor Booster,673,1,3
5281,290,Coadjunct Linked Remote Sensor Booster,673,1,1
5282,290,Linked Remote Sensor Booster,673,1,2
5299,208,Low Frequency Sensor Suppressor I,679,1,3
5300,208,Indirect Scanning Dampening Unit I,679,1,2
5301,208,Kapteyn Sensor Array Inhibitor I,679,1,1
5302,208,Phased Muon Sensor Disruptor I,679,1,4
5319,291,F-392 Baker Nunn Tracking Disruptor I,680,1,2
5320,291,Balmer Series Tracking Disruptor I,680,1,4
5321,291,'Abandon' Tracking Disruptor I,680,1,1
5322,291,DDO Photometry Tracking Disruptor I,680,1,3
5339,209,F-293 Nutation Remote Tracking Computer,708,1,2
5340,209,Phase Switching Remote Tracking Computer,708,1,4
5341,209,'Prayer' Remote Tracking Computer,708,1,1
5342,209,Alfven Surface Remote Tracking Computer,708,1,3
5359,80,1Z-3 Subversive ECM Eruption,678,1,3
5361,80,'Deluge' ECM Burst I,678,1,2
5363,80,'Rash' ECM Emission I,678,1,1
5365,80,'Cetus' ECM Shockwave I,678,1,4
5399,52,J5 Prototype Warp Disruptor I,1935,1,3
5401,52,Fleeting Warp Disruptor I,1935,1,2
5403,52,Faint Warp Disruptor I,1935,1,4
5405,52,Initiated Warp Disruptor I,1935,1,1
5439,52,J5b Phased Prototype Warp Scrambler I,1936,1,NULL
5441,52,Fleeting Progressive Warp Scrambler I,1936,1,NULL
5443,52,Faint Epsilon Warp Scrambler I,1936,1,NULL
5445,52,Initiated Harmonic Warp Scrambler I,1936,1,NULL
5479,765,Marked Modified SS Expanded Cargo,NULL,NULL,0
5481,765,Partial Hull Conversion Expanded Cargo,NULL,NULL,0
5483,765,Alpha Hull Mod Expanded Cargo,NULL,NULL,0
5485,765,Type-E Altered SS Expanded Cargo,NULL,NULL,0
5487,765,Mark I Modified SS Expanded Cargo,NULL,NULL,1
5489,765,Local Hull Conversion Expanded Cargo I,NULL,NULL,4
5491,765,Beta Hull Mod Expanded Cargo,NULL,NULL,3
5493,765,Type-D Restrained Expanded Cargo,1197,1,2
5519,762,Marked Modified SS Inertial Stabilizers,NULL,NULL,1
5521,762,Partial Hull Conversion Inertial Stabilizers,NULL,NULL,0
5523,762,Alpha Hull Mod Inertial Stabilizers,NULL,NULL,0
5525,762,Type-E Altered SS Inertial Stabilizers,NULL,NULL,0
5527,762,Mark I Modified SS Inertial Stabilizers,NULL,NULL,1
5529,762,Local Hull Conversion Inertial Stabilizers I,NULL,NULL,4
5531,762,Beta Hull Mod Inertial Stabilizers,NULL,NULL,3
5533,762,Type-D Restrained Inertial Stabilizers,1086,1,2
5559,763,Partial Hull Conversion Nanofiber Structure,NULL,NULL,0
5561,763,Local Hull Conversion Nanofiber Structure I,NULL,NULL,4
5591,763,Alpha Hull Mod Nanofiber Structure,NULL,NULL,0
5593,763,Type-E Altered SS Nanofiber Structure,NULL,NULL,0
5595,763,Marked Modified SS Nanofiber Structure,NULL,NULL,0
5597,763,Beta Hull Mod Nanofiber Structure,NULL,NULL,3
5599,763,Type-D Restrained Nanofiber Structure,1196,1,2
5601,763,Mark I Modified SS Nanofiber Structure,NULL,NULL,1
5611,764,Partial Hull Conversion Overdrive Injector,NULL,NULL,0
5613,764,Alpha Hull Mod Overdrive Injector,NULL,NULL,0
5615,764,Type-E Altered SS Overdrive Injector,NULL,NULL,0
5617,764,Marked Modified SS Overdrive Injector,NULL,NULL,0
5627,764,Local Hull Conversion Overdrive Injector I,NULL,NULL,4
5629,764,Beta Hull Mod Overdrive Injector,NULL,NULL,3
5631,764,Type-D Restrained Overdrive Injector,1087,1,2
5633,764,Mark I Modified SS Overdrive Injector,NULL,NULL,1
5643,78,Local Hull Conversion Reinforced Bulkheads I,NULL,NULL,4
5645,78,Beta Hull Mod Reinforced Bulkheads,NULL,NULL,3
5647,78,Type-D Restrained Reinforced Bulkheads,1195,1,2
5649,78,Mark I Compact Reinforced Bulkheads,1195,1,1
5675,78,Partial Hull Conversion Reinforced Bulkheads,NULL,NULL,0
5677,78,Alpha Hull Mod Reinforced Bulkheads,NULL,NULL,0
5679,78,Type-E Altered SS Reinforced Bulkheads,NULL,NULL,0
5681,78,Marked Modified SS Reinforced Bulkheads,NULL,NULL,0
5683,63,Medium Inefficient Hull Repair Unit,1054,1,4
5693,63,Small Inefficient Hull Repair Unit,1053,1,4
5697,63,Large Inefficient Hull Repair Unit,1055,1,4
5719,63,Medium 'Hope' Hull Reconstructor I,1054,1,3
5721,63,Medium Automated Structural Restoration,1054,1,1
5723,63,Medium I-b Polarized Structural Regenerator,1054,1,2
5743,63,Small 'Hope' Hull Reconstructor I,1053,1,3
5745,63,Small Automated Structural Restoration,1053,1,1
5747,63,Small I-b Polarized Structural Regenerator,1053,1,2
5755,63,Large 'Hope' Hull Reconstructor I,1055,1,3
5757,63,Large Automated Structural Restoration,1055,1,1
